RegionID,SizeRank,RegionName,RegionType,HouseType,State,City,Metro,CountyName,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22
269014,714,Hollywood Hills,Neighborhood,condo,FL,Hollywood,Miami-Fort Lauderdale-West Palm Beach,Broward County,51571,51587,51438,51380,51417,51770,52185,52447,52624,52694,52866,53110,53348,53597,54197,55086,56132,56827,57376,58594,60418,62336,63532,64392,65119,65955,65978,65744,65641,66118,67216,68155,69074,69700,70377,70970,71518,71933,72626,73383,74192,74981,76076,77149,78345,79385,80496,81279,82148,83205,84496,85940,87603,89636,91650,93989,96113,97951,99170,100827,102586,104525,106332,108364,110521,112541,115072,118254,121474,124505,126875,129318,131485,133214,134908,138228,141755,145787,147767,149347,149898,150827,152552,154015,154497,153997,153575,152830,152130,150854,149416,147507,145586,143156,140156,136486,133027,130218,127490,125239,122236,119255,115053,110629,107138,103673,101496,98194,96339,93652,91179,87710,84307,81076,77859,73863,69709,67736,66576,66289,64751,64002,63485,63366,64102,64301,65201,64397,63389,61688,59494,57633,56029,56075,56189,56052,55216,54732,54460,54676,55127,55254,55773,56314,57524,58686,59693,60373,60893,61666,63086,64410,65620,65827,66652,67985,69823,71244,72117,72781,73319,74014,75145,76742,78702,81029,83309,85501,87748,89153,91112,91664,92615,91883,92249,93287,95033,95747,95330,94814,95161,96115,96543,96744,96442,97154,97256,97941,98022,98362,98343,98541,98999,100070,100967,101898,102820,103934,104509,105227,106341,108043,110175,111578,112100,111466,111196,112066,112481,112651,112732,113616,114442,114801,115566,116421,117041,117166,117681,118617,119436,120008,119723,120346,120697,121782,122332,123149,123750,124028,124320,125048,125601,125870,126001,125876,126257,126789,127796,128530,129249,129465,130190,131910,134060,135397,135049,135000,134840,135590,137268,139541,141189,141555,142769,145068,148066,151229,154499,158413,161468,164019,165819,167964,170272,173073,175508,180210,184462,189494
276165,748,Wynwood - Edgewater,Neighborhood,condo,FL,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,149515,151487,152571,155056,156849,158967,160702,162400,164071,165770,167552,169614,171872,174187,176918,179864,183155,186875,191088,195615,199259,202853,205982,209038,211831,214307,216672,220419,224614,229517,233133,236712,239839,243893,247695,252816,257377,261973,265389,268485,271341,274073,276507,279776,283952,287527,290895,293089,296889,300677,305030,307780,310327,314224,319477,324757,328889,333237,338986,345746,352976,359238,365048,370553,378515,387628,397172,405948,415902,424023,430600,435894,443401,450616,459936,469684,479087,484668,488639,491453,493314,492704,492673,492234,490684,488819,484891,481563,476997,472148,467383,462413,456635,451163,444396,438981,427118,416416,402441,392741,384731,378059,371308,359623,348565,338236,329882,319534,317845,318446,322121,316973,310250,303980,299385,297062,293164,287915,281256,276584,272091,267565,264631,261930,260772,257190,254846,251916,250555,248827,247780,248456,248606,247926,246476,245414,243784,240677,239395,239713,242821,245991,250735,253698,257598,259775,262992,267243,270715,275044,278536,284148,290370,297033,305308,314131,321137,327072,332494,340422,347678,353699,359319,363970,367750,371524,377909,384838,389965,391542,392186,393285,395733,398886,401000,402422,403873,408011,410501,413048,411228,410472,408551,409770,410730,412085,412160,412654,413770,414497,416705,418803,421472,422683,422097,421461,420391,421985,423989,425302,424309,422610,421061,420203,416852,414228,411014,410387,409696,409256,407486,405757,403796,403307,401199,399884,397186,396069,394742,394519,394851,394468,394375,392043,390798,388276,387967,385782,384604,383396,382056,381105,380440,382715,384142,383902,381583,379418,377202,374781,372064,373042,373761,373883,374017,374091,376419,376889,380235,383010,384989,385722,387432,390158,394557,397030,401475,406282,413681,420571,428355,435257,442330,450028,458846,467886,478043,488703,504718,522204
269015,759,Hollywood Lakes,Neighborhood,condo,FL,Hollywood,Miami-Fort Lauderdale-West Palm Beach,Broward County,64207,64277,64546,64971,65453,65723,66024,66457,66831,67322,67726,68397,68765,69193,69849,70827,71918,72853,73666,74544,75535,76742,77687,78481,79131,79768,80361,81007,81741,82151,82564,83255,84253,85173,85780,86500,87174,88009,89269,90568,92207,93627,95304,96455,97582,98498,99719,100760,102129,103594,105382,107291,109541,111894,114143,116618,118881,120934,122371,123867,125416,127292,130036,132782,135858,138392,141704,144781,147919,151040,153788,156418,158108,160331,162181,165935,169275,173941,176854,179499,180662,181503,183113,184455,185514,184889,183664,182384,181217,178770,175563,171371,168419,165299,161552,157647,153760,151041,146598,142241,136935,133843,130299,127356,123167,118575,114836,112144,109978,107889,104935,102935,99592,97258,94654,92785,91609,89102,86849,83939,83161,83075,83442,82889,82221,80864,80619,80083,79588,79547,78858,78333,77131,76605,76470,75881,75295,74429,74016,73750,73340,72686,73104,73449,73812,73229,72537,72326,72066,72387,72871,73901,75431,76664,77423,78691,80233,82031,83290,84511,85951,86617,87082,87475,88300,88339,88610,89347,91252,93024,94859,95760,97010,97376,98181,98301,98656,99009,98465,98324,98295,98784,98548,98045,97978,98469,99165,99939,100577,101280,100890,100317,99483,99153,98571,97930,98284,98985,99431,99460,99580,100513,101700,102469,102820,102533,102440,102565,102829,103054,103131,103292,103415,103780,104419,105386,106587,107396,108184,108281,108677,109130,109542,109877,109903,110242,110768,111221,111773,112037,112541,112994,113355,113880,113865,113546,113291,113637,114312,114449,114698,114438,114852,115400,115968,116256,115699,115822,116025,117177,118807,120290,120780,120948,121168,122875,125219,128139,130936,133916,136595,139224,141415,143668,145677,147894,150787,154723,158663,162349
126055,791,Sandalfoot Cove,Neighborhood,condo,FL,Boca Raton,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,61948,62201,62440,62841,63163,63466,63937,64470,65019,65564,66058,66620,67012,67385,67888,68532,69253,69914,70699,71724,72915,74127,75034,75831,76489,77221,78069,78998,79990,80792,81877,83081,84249,85127,86091,87238,88393,89500,90589,91795,93028,94292,95617,97012,98307,99551,100857,102368,104128,105595,107140,108527,110383,112140,114209,116141,118323,120502,122738,125081,126879,128845,131020,134209,137330,140781,144828,148609,152068,154525,157539,159732,162431,164443,167001,170245,173828,177050,178435,179325,179888,180358,180344,180227,179786,179366,178328,176839,174869,172784,170196,167188,164323,161100,158758,154803,151662,148281,145704,143076,140173,137574,134354,130845,126709,122698,118304,114984,109879,106039,102015,99485,95977,92665,89812,87665,85558,83766,81318,79618,77905,77082,76143,75524,74591,73180,72027,71411,71263,71135,70426,69351,67979,67052,65879,65242,64547,64136,63291,62840,62371,62078,61968,62077,62520,62708,63134,63535,63934,64292,64717,65205,65838,66256,67159,68399,70125,71174,72030,72970,74280,75390,76393,77516,78872,80537,82372,83895,85289,86465,87858,88496,89341,90096,91587,93081,94030,94707,95622,97061,98324,98919,99884,100869,101649,101800,102377,103172,104582,105903,107239,108156,109238,110300,110974,110946,110853,111729,112875,113597,113813,114479,115981,117807,119365,120889,121685,122230,122748,123737,124672,125393,126522,127559,128630,129197,130308,131702,133065,133734,134420,135097,136124,136966,137649,138330,139142,139728,140308,140585,142136,143368,144489,144695,145187,145326,145296,145580,145895,146475,147148,148404,149238,149535,149844,150407,151167,151756,152514,153297,153959,154837,155562,156701,157951,159997,162443,165648,168679,171998,175614,180229,184965,189256,193704,197720,205370,212624,222307,228933
407493,899,North Shore,Neighborhood,condo,FL,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,111178,111645,112040,112811,113439,113965,114619,115155,115855,116305,117035,118103,119393,120452,121206,122273,123742,125733,127877,130218,132559,134744,136733,138278,140110,141969,144110,145909,148147,150858,153770,156671,158911,161278,163136,166268,169357,172706,175633,179284,182956,186206,188484,190465,192762,195390,198130,200339,202544,205095,207942,210567,213687,216973,221237,226089,231456,236122,240270,244955,250040,254857,259523,264538,271756,279575,287590,294706,302564,309374,314824,319154,324509,329587,336278,343393,349931,353163,355413,356783,357740,357375,357845,358745,358695,358784,356702,355540,353091,351143,348232,345892,341801,338441,333253,330888,324989,319196,311042,303985,297776,291721,285058,275675,265651,257184,250359,243432,236799,231054,226393,221370,216967,214611,212431,210352,207538,205290,201036,197054,193566,192386,190345,187822,185855,183609,182001,179770,178429,176855,176181,176978,176803,175497,173203,171535,170821,169959,169990,169943,170478,170857,172178,172592,174012,174239,175563,177227,179325,181941,184195,186664,189036,191699,194876,197202,199922,203131,207242,211820,215868,219495,222659,225673,228974,232857,238677,244044,248974,251210,253542,254652,256545,257193,258906,260730,263372,265933,267091,268913,270414,272742,274409,275571,274660,273115,271220,270919,271743,271522,272867,273703,276041,276937,277716,278392,278147,277838,277436,278338,279786,281048,282219,283462,283717,283129,281322,279951,278249,276573,275117,274697,274991,275154,274829,274278,274362,275357,276924,277746,277250,276116,275390,274437,273594,272504,272222,270672,269480,268544,268353,268155,266937,266986,266521,265981,264750,264125,263984,263587,262433,262810,262906,263965,263506,262318,261047,260708,262288,263804,264836,265987,268207,270683,274110,275044,277986,280800,285998,289928,294495,298189,302307,306791,312140,316892,323463,330492,340624,350576
269220,1021,Villages of Palm Beach Lakes,Neighborhood,condo,FL,West Palm Beach,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,60942,60930,61062,61237,61560,61748,62123,62385,62805,63067,63423,63856,64423,65013,65640,66153,66805,67425,68102,68831,69471,70300,70834,71347,71759,72167,72666,73382,74138,75011,75774,76872,77961,79042,79943,80979,81829,82589,83229,84143,85502,87044,88688,90275,91613,92793,93987,95694,97555,99313,100773,102253,103854,105820,107734,110123,112392,115096,117322,119650,121363,123108,125401,128770,132653,137027,141595,145719,148591,150755,153266,155564,158196,160475,162831,165848,168894,172065,173493,174425,174758,174791,174200,173203,171204,169282,166704,164578,162359,160346,157760,155292,153028,151121,148771,145998,143323,141601,139545,137443,134586,131882,128695,123927,119524,115278,110792,108197,105144,103261,98850,95151,92014,89381,86945,84454,82620,81483,80740,79629,78838,77944,77161,75739,74297,73578,72688,71787,69920,68262,66142,64581,63160,62621,62178,61833,61180,60679,60106,60222,60271,60400,60672,61074,61495,61317,61828,62033,62236,62486,63535,64897,66290,67858,69939,71550,73164,75034,77341,80076,82538,84796,86794,88836,90882,92306,93867,95151,97266,98723,100677,101395,102304,101819,101977,102329,103201,104019,105205,106313,107449,107791,108306,108613,108816,108563,108608,108489,109129,109055,109079,109038,109705,110918,112265,113418,114142,114766,115480,115973,116265,116612,116998,117580,117719,118293,118533,118770,118847,118720,118648,118542,119264,120059,120405,120390,119989,120119,120343,121369,122345,123104,123900,124840,126130,127071,128051,128907,129591,129548,129622,129411,129941,129925,130167,130069,130109,130474,131177,131970,132879,133930,134680,135416,135597,135709,136020,136324,137306,138030,139249,140170,140942,141225,141963,143882,146789,150584,153874,157810,162117,167561,172515,177685,182792,188033,195848,203832,213167,220422
268962,1053,Downtown,Neighborhood,condo,FL,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,149101,149059,148795,149296,149764,151208,152057,153011,153560,153825,154885,156301,158283,159935,161583,163741,166122,168373,171468,175300,180076,183301,185907,188595,192779,197256,200942,203798,206153,209115,212083,214111,215394,216518,218810,221816,225127,228059,231103,234383,237355,240127,242354,245831,248488,250548,251388,252370,254267,256676,259347,261922,264704,267786,270911,274361,278305,282591,287835,293872,298408,301755,305152,310371,319041,328224,339016,347895,357465,365230,372573,378732,386680,392435,400512,407616,416091,421476,425864,429617,432641,434767,437464,440269,442796,446340,448014,450172,450620,451445,451210,448193,443444,439463,434727,431515,422037,413915,402563,394046,384795,374675,363997,350082,338071,327449,320143,313486,309672,306258,303559,298027,293377,290371,287275,284868,280310,278473,275856,274362,272608,271631,271419,270352,269395,266992,265024,263784,263623,262162,260454,259713,258489,257744,257328,258894,260158,260692,262189,264107,266332,268679,271969,275040,278286,280073,282652,285666,288734,292195,295664,300361,306139,312019,317637,322009,326136,331346,337675,344548,350094,354664,359379,364110,368003,371520,376370,380863,384725,385612,385975,386027,387734,390536,392874,394142,395194,397229,398822,399461,397708,395449,393123,392375,392500,392841,393097,392734,392808,392210,393902,395254,397476,397058,396073,394295,392156,391475,391921,392563,392228,390630,388949,387232,384385,381903,378734,377284,375814,374518,372173,370756,369978,369834,367836,366554,365139,364827,363972,362923,362862,361944,361445,359138,357864,356095,356548,355289,354781,352692,351946,350781,350191,349968,349397,348502,346608,345862,345071,344911,344386,346208,347236,347373,345386,343072,342144,341935,344993,347544,350140,351696,354046,356797,360327,361978,365459,368793,375253,381949,390210,397303,404017,411684,420612,429634,440023,450268,464853,481772
623403,1297,North Central,Neighborhood,condo,FL,Hollywood,Miami-Fort Lauderdale-West Palm Beach,Broward County,40029,39945,39999,40174,40573,41115,41668,42003,42205,42371,42699,42990,43138,43365,43883,44352,44836,45411,46378,47714,49068,50389,51193,51881,52434,53050,53415,53631,53923,54054,54123,54150,54395,54925,55629,56432,57230,57893,58738,59752,60738,61679,62611,63666,64787,65748,66802,67523,68367,69245,70182,71390,73046,74961,76689,78239,79794,81353,82586,83644,84676,85855,87925,90097,92210,94058,96731,99896,102591,104687,106694,109024,110883,112390,113741,116231,119166,122725,125265,126848,127770,128974,130433,131391,131824,131870,131292,130179,129124,128023,126385,124408,122696,121115,118115,115123,112514,111700,111045,111050,109579,107582,104768,102771,100552,97981,96300,94411,91927,88670,84556,81029,77003,74581,72473,69813,66949,64708,63051,61921,60648,60444,60176,59353,58091,56258,55374,54489,53888,52904,51229,49663,48076,47697,47037,46322,45781,46098,46370,46345,46169,46184,46267,46827,47039,47585,47479,47967,48447,48974,49459,49927,50195,50361,50566,51485,53081,54476,55505,56216,56969,57801,58651,59558,60834,61156,62178,62392,63930,64490,65882,66368,67005,67188,67756,68540,69444,70271,70705,71091,71518,72024,72039,72110,72392,73210,73897,74651,75708,76791,76758,76299,75803,76143,76654,76993,77693,78246,78723,79079,79586,80658,81584,82060,82018,81908,82208,83126,83736,83831,83484,83451,83751,84081,84878,85926,87110,87296,87701,87941,89093,89750,90134,90303,90305,90456,91095,92055,92991,93233,93458,93992,94313,94678,94651,94562,94493,94901,95892,96573,97030,97401,98036,99272,100056,100359,99964,100642,102078,104250,106292,108189,109379,110008,110647,112001,114120,116551,118944,121876,124933,128057,130514,132996,135190,137206,139935,143692,147734,150915
126149,1300,Shenandoah,Neighborhood,condo,FL,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,109671,109779,109769,109486,108901,108911,109537,111034,112113,113059,113391,113681,114493,115985,117779,119343,121024,123359,126000,128386,130231,131783,133285,135341,137034,137511,137116,136897,137545,139308,141702,143562,144028,144174,145712,147665,150379,153377,157875,161221,164756,167358,169988,171924,174199,177702,181475,183905,186184,188434,191943,194237,196536,198777,201392,204443,207154,209691,212279,214978,215897,218465,220384,224100,226737,229550,233893,237577,244216,249390,254510,257472,263565,268997,276753,282238,288996,292865,297018,299069,301116,302463,303577,304505,304112,304813,303027,302731,300670,299821,297460,294966,291069,288925,285730,284788,278967,272675,264310,259232,254606,248572,241403,234110,230864,226081,221653,215840,210231,203619,195234,187733,181859,176179,172312,168383,166187,162957,158453,152946,148460,146351,145402,143820,141799,138930,135154,132028,129681,126745,122862,117394,112563,107985,105251,105348,106183,107602,107225,105785,102530,100397,100239,101898,105056,106703,108002,107285,108977,110941,112512,113572,116142,119658,120997,121825,121896,123208,122765,121207,121358,123653,126637,131154,136771,143043,147110,149754,152933,154924,156577,156180,154201,151408,150892,152100,154931,158249,161993,163914,166141,168593,171259,173657,175034,176002,176287,174480,172351,169179,170095,171303,170245,167722,166462,169540,172964,175179,176650,176099,175091,173538,173786,176012,179516,182555,184998,188841,190567,192998,191239,192573,193285,193946,192106,190952,189425,191934,192567,195435,194795,194637,195201,196365,196230,194979,194884,195455,194962,193729,193997,195047,194317,192926,191341,190261,188724,187269,187011,187501,188842,192845,196700,200486,201528,201580,201947,202546,202993,203450,203875,205167,206821,208727,212264,215607,219625,223499,226736,230187,233056,236765,240393,244913,250230,254730,259661,263919,273040,277057
623401,1382,441 Corridor,Neighborhood,condo,FL,Hollywood,Miami-Fort Lauderdale-West Palm Beach,Broward County,34461,34613,34655,35141,35486,35925,35952,36094,36239,36640,36825,37046,36965,37142,37385,38144,38939,39644,40200,40778,41447,42165,42972,43764,44245,44515,45162,45683,46080,46106,46279,46683,47120,47751,48469,49215,49692,50079,50428,50899,51860,52899,54280,54972,55700,56309,56892,57360,57603,58333,59040,59928,60528,60826,61723,63188,65098,66891,69147,71708,73790,75124,76602,78070,80154,82485,85467,87806,89490,90973,92605,94700,96076,97266,97691,98999,100561,104022,107236,110525,112404,114032,115492,116564,117545,118142,118612,118374,118195,117830,117070,115597,114271,113553,112430,111140,109186,107671,104887,102554,99699,97291,94698,94108,92744,88973,83176,78687,77682,78922,81502,83536,83074,79998,74881,68814,64663,61344,59890,57949,57746,57871,57960,57198,56710,56458,56339,55643,54883,54254,53862,53222,52939,52698,52623,52374,52074,52660,52806,53030,53001,53808,54790,55102,54905,55142,55690,56620,56988,57515,58118,58728,58859,58766,58512,59071,59798,60395,61057,61551,63460,65142,67391,69075,70941,73166,75511,77681,78421,78568,79113,79706,80934,81466,83814,85485,86728,86406,86892,87549,88555,89046,89306,89129,88484,89825,90640,91484,91176,91827,93342,94521,95473,95345,95035,94591,94761,95408,96314,97609,99150,101014,102962,104459,105448,105896,106044,107208,108056,109257,110944,113084,115142,116053,116646,117786,118476,118916,118985,119690,120510,120390,119471,119239,119116,118769,119131,120654,123633,126179,127928,128868,128814,128896,128818,129256,130388,131285,131384,131170,131183,131223,131426,132412,134780,136422,136762,136868,137532,138918,140449,141888,143814,144672,144941,144244,144851,145917,147315,148731,151641,155542,158819,163593,167878,174310,178407,184410,188507,191842
124944,1394,Kings Point,Neighborhood,condo,FL,Delray Beach,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,37045,37139,37167,37215,37211,37239,37317,37336,37381,37415,37441,37455,37457,37530,37617,37690,37912,37979,38229,38446,38883,39334,39785,40381,40825,41207,41522,42063,42636,43153,43645,44236,44835,45317,45781,46360,46860,47392,47964,48844,49889,50979,52131,53253,54403,55495,56675,57928,59416,60777,62375,63986,65886,67583,69605,71623,73865,75949,77787,79661,81332,83405,85662,88478,91395,94585,98307,102059,105347,107927,110517,112771,115106,117397,119691,122156,124029,125783,125924,125637,124173,122282,119502,116826,114019,110987,106987,102944,98352,93655,89068,85431,82801,80417,78158,75598,72848,70623,68004,65321,62341,60216,58141,55729,53371,51407,49828,48795,47755,47030,46116,45489,44986,44738,44082,43287,42617,42407,42417,42051,41579,40912,40815,40836,40860,40543,40050,39560,39160,38708,38436,38063,37629,36995,36160,35689,35384,35291,35116,35025,34932,34861,34762,34721,34814,34923,35190,35369,35475,35546,35714,35736,35741,35870,36089,36395,36816,37312,37714,37964,38435,38893,39584,40348,41331,42209,43043,43730,44628,45551,46685,47385,48061,48614,49287,49979,50429,51231,51964,52955,53527,53968,54672,55429,56115,56465,57060,57799,58534,59069,59567,60245,61160,62090,62809,63570,64208,65106,66254,67407,68093,68370,68739,69354,70002,70638,71144,71398,71671,71729,71756,71865,72155,72553,72683,72990,73454,74314,74768,74894,74894,75009,75338,75545,75874,76339,76959,77595,77657,77366,77372,77498,77977,78248,78612,78571,78277,78146,78604,79046,79744,80729,81589,82244,82443,83019,84052,85280,86504,87069,87920,89071,90333,91162,92040,93870,96068,98507,100133,101947,104438,107440,110557,113015,116343,119589,124833,129628,136361,141983
269105,1478,North-East Coconut Grove,Neighborhood,condo,FL,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,221392,222565,223928,225994,227338,227976,228675,229551,230808,231893,233059,234519,236200,238081,239023,240228,241802,244626,247910,251550,254902,258484,261523,264245,266318,268692,271238,274753,278475,282657,286592,289783,292417,294902,297960,302470,307193,311484,315226,318916,322418,325412,326906,328563,330944,333773,337001,338779,341725,344940,349823,354063,358846,362794,367063,370579,374017,378141,383089,389215,394723,399402,403894,408702,417149,426857,437783,447654,458218,466624,472927,478070,484391,490126,497905,506126,514960,520572,524959,527474,529262,530205,531725,532441,532010,532485,531013,529546,525805,522918,519295,515780,509279,504728,497929,495444,485718,475571,462292,453295,447254,441565,435954,427293,418268,409338,401297,392170,381583,372534,364573,358726,352993,350661,346569,342534,338019,336729,331647,326039,322043,323696,327116,330185,332791,333812,334801,336241,335837,333072,331659,332594,331983,329307,326434,325281,322877,318475,314252,311862,312154,313345,315449,316381,320294,322612,325024,325407,325240,326827,328684,331616,335914,339666,344965,348236,353345,359613,366159,373305,380146,388036,394809,399913,402818,405508,410455,416983,422920,424807,425079,425810,428115,430327,432241,433839,435525,438265,439729,443179,444299,446124,446102,447771,450022,452509,455345,459836,465624,469441,474128,478580,484085,487206,489018,491759,492591,494389,495420,495792,494882,494373,496037,498301,496666,493857,491268,491720,493545,493842,493793,495444,497018,498655,497099,497525,499575,503446,506801,507921,508085,506874,505318,503446,502144,501892,503809,504880,505985,505955,506981,507679,507265,506615,506393,504948,504922,505791,505578,504247,500705,501818,502919,502959,505995,507663,512456,513694,516045,517841,518095,519286,521960,525947,533032,538483,546003,553118,562675,573654,588011,602389,616436,629608,644113,657355,671762,685195,706693,731692
623406,1641,Oceanfront,Neighborhood,condo,FL,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,195534,196564,197125,198479,199289,200502,201748,202886,203718,204104,204948,205994,207457,208985,210618,212484,214411,216722,219541,222593,225867,228561,231381,234078,237325,240699,243669,246474,249054,251659,254532,257605,260429,262752,264532,267791,271687,276127,280165,284360,287672,290726,293112,296399,300096,303862,307283,309437,312290,315210,319102,322659,327266,332282,338087,344106,350149,356109,362331,369737,376466,382710,388669,395526,405240,416340,427567,437929,449206,459509,467859,474950,483700,491771,501877,512417,522877,529358,534724,538963,541780,541870,542643,544016,543661,543751,540865,539233,535586,531808,527656,521638,513584,506419,498757,493722,482476,471144,458609,449151,441881,435609,429560,418843,406575,395166,386211,378432,371148,365197,359681,354395,349484,346819,342708,339306,335330,333162,329739,325408,323031,321962,320009,317858,316794,316560,315191,313606,312382,310465,309391,309603,310019,310126,309646,309759,309069,307588,306514,305991,306670,307425,308565,308502,311246,313519,317868,319976,322804,325675,329558,333549,337516,342301,346873,349911,351809,355844,361133,368075,372715,376821,381284,385593,389384,393027,400254,408944,415334,418753,421631,425015,428457,431126,434459,438259,443331,448181,451182,454568,456850,459087,459228,460262,462091,464041,464078,463472,463588,465055,468292,470638,473246,475099,478106,479249,478716,478050,478811,480879,483469,485236,486476,486548,486859,486400,484159,480678,476483,472486,469771,468494,467787,466891,465205,464386,462634,461164,459635,458507,457697,455881,454153,451822,450545,450242,451306,450794,448831,445479,442971,441662,441588,441748,441849,440579,439189,437369,434952,434002,432403,432940,431918,431300,430022,427995,427685,428853,430913,431700,431877,432787,434721,436892,441170,444962,450599,456130,462096,467280,473797,480131,487278,494534,503313,510599,518677,526867,539140,553761
